urn,fz3,fz2
148094,False,False
148095,False,False
148096,False,False
148097,False,False
148098,False,False
148100,False,False
148101,False,False
148102,False,False
148104,False,False
148105,False,False
148106,False,False
148107,False,True
148108,False,False
148109,False,False
148110,False,False
148111,False,False
148113,False,False
148114,False,False
148115,False,False
148116,False,False
148117,False,False
148118,False,False
148119,True,False
148120,True,False
148121,False,False
148122,False,False
148123,False,False
148124,False,False
148125,False,False
148127,False,False
148128,False,False
148129,False,False
148132,False,False
148134,False,False
148135,False,False
148136,False,False
148137,False,False
148138,False,False
148139,False,False
148140,False,False
148141,False,False
148143,False,False
148144,False,False
148145,False,False
148150,False,False
148151,False,False
148152,False,False
148158,False,False
148159,False,False
148160,True,False
148161,False,False
148162,False,False
148163,False,False
148164,True,False
148165,False,False
148166,False,True
148167,False,False
148168,False,False
148169,False,False
148170,False,False
148171,False,False
148172,False,False
148173,False,False
148177,False,False
148179,False,False
148182,False,False
148183,False,False
148184,False,False
148185,True,False
148186,False,False
148187,False,False
148193,False,False
148201,False,False
148202,False,False
148204,False,False
148205,False,False
148206,False,False
148207,False,False
148208,False,False
148209,False,False
148210,False,False
148211,False,False
148212,False,False
148213,False,False
148214,False,False
148215,False,False
148216,False,False
148217,False,False
148218,False,False
148219,False,False
148220,False,False
148221,False,False
148223,False,False
148224,True,False
148225,False,False
148226,False,False
148227,False,False
148228,False,False
148229,False,False
148230,False,False
148231,False,False
148232,False,False
148233,False,False
148234,False,False
148235,False,False
148236,False,False
148237,False,False
148240,False,False
148247,False,False
148250,False,False
148253,False,False
148254,False,False
148256,False,False
148257,False,False
148258,False,False
148259,False,False
148260,False,False
148261,False,True
148262,False,False
148266,False,False
148267,False,False
148268,False,False
148269,False,False
148270,False,False
148271,False,False
148272,False,False
148273,False,False
148274,False,False
148275,False,False
148276,False,False
148277,False,False
148278,False,False
148279,False,False
148280,False,False
148281,False,False
148282,False,False
148283,False,False
148284,False,False
148285,False,False
148286,False,False
148287,False,False
148288,False,False
148289,False,False
148292,False,False
148293,False,False
148294,False,True
148295,False,False
148296,False,False
148297,False,False
148298,False,False
148299,False,False
148300,False,False
148301,False,False
148302,False,False
148303,False,False
148304,False,False
148305,False,False
148306,False,False
148307,False,False
148308,False,False
148309,False,False
148310,False,False
148312,False,False
148313,False,True
148314,False,False
148315,False,False
148316,False,False
148318,False,False
148319,False,False
148321,False,False
148322,False,False
148323,False,False
148325,False,False
148326,False,False
148327,False,False
148328,False,False
148329,False,False
148330,False,False
148332,False,False
148333,False,False
148334,False,False
148335,False,False
148336,False,False
148337,False,False
148338,False,False
148339,False,False
148340,False,False
148343,False,False
148347,False,False
148348,False,False
148349,False,False
148350,False,True
148352,False,False
148353,False,False
148354,False,False
148357,False,False
148361,False,False
148362,False,False
148363,False,False
148364,False,False
148365,False,False
148366,False,False
148367,False,False
148368,False,False
148369,False,False
148370,False,True
148371,False,False
148372,True,False
148373,True,False
148374,False,False
148375,False,False
148376,False,False
148377,True,False
148379,False,False
148380,False,False
148381,False,False
148382,False,False
148383,False,False
148384,False,False
148385,False,False
148386,False,False
148387,False,False
148388,False,False
148389,False,False
148390,False,False
148391,False,False
148392,False,False
148393,False,False
148396,False,False
148400,False,False
148401,False,False
148402,False,False
148403,False,False
148405,True,False
148407,False,False
148408,False,False
148409,False,False
148410,False,False
148411,False,False
148412,False,False
148413,False,False
148414,False,False
148417,False,False
148423,False,False
148427,False,False
148428,False,False
148429,False,False
148430,False,False
148431,False,False
148432,False,False
148433,False,False
148434,False,False
148435,False,False
148436,False,False
148437,False,False
148438,False,False
148439,False,False
148440,False,False
148441,False,False
148442,False,False
148443,False,False
148444,False,False
148445,False,False
148446,False,False
148447,False,False
148448,False,False
148449,False,False
148450,False,False
148451,False,False
148452,False,False
148453,True,False
148454,False,False
148455,False,False
148456,False,False
148457,False,False
148458,False,False
148459,False,False
148460,False,False
148461,False,False
148462,False,False
148463,False,False
148464,False,False
148465,False,False
148466,False,False
148467,False,False
148469,False,False
148476,False,False
148477,False,False
148478,False,False
148479,False,False
148480,False,False
148481,False,False
148482,False,False
148483,False,False
148484,False,False
148485,False,False
148486,False,False
148487,False,False
148488,False,False
148489,False,False
148490,False,False
148491,False,False
148492,False,True
148493,False,False
148494,False,False
148495,False,False
148496,False,False
148498,True,False
148499,False,False
148500,False,False
148501,False,False
148502,False,False
148503,False,False
148504,False,False
148505,False,False
148506,False,False
148507,False,False
148508,False,False
148509,False,False
148510,False,False
148511,False,False
148512,False,False
148513,False,False
148514,False,False
148515,False,False
148516,False,False
148517,False,False
148518,False,False
148519,False,False
148520,False,False
148521,False,False
148522,False,False
148526,False,False
148527,False,False
148528,False,False
148531,True,False
148532,False,False
148533,False,False
148534,False,False
148535,False,False
148538,False,False
148539,False,False
148540,False,False
148541,False,False
148543,False,False
148544,False,False
148545,False,False
148546,False,True
148547,False,False
148548,False,False
148549,False,False
148550,False,False
148553,False,True
148554,False,False
148560,False,False
148561,False,False
148562,False,False
148563,False,False
148569,False,False
148570,False,False
148571,False,False
148572,True,False
148573,False,False
148574,False,False
148575,False,False
148576,False,False
148577,False,False
148578,False,False
148580,False,False
148581,False,False
148582,False,False
148583,False,False
148584,False,False
148585,False,True
148588,False,False
148589,False,False
148590,False,False
148595,False,False
148596,False,False
148601,False,False
148602,False,False
148603,False,False
148604,False,False
148605,False,False
148606,False,False
148607,False,False
148608,False,False
148609,False,False
148610,False,False
148611,False,False
148614,True,False
148615,False,False
148616,False,False
148617,False,False
148618,False,False
148623,True,False
148624,False,False
148626,False,False
148627,False,False
148628,False,False
148629,False,False
148636,False,False
148637,False,False
148639,False,False
148640,False,False
148641,False,False
148653,False,False
148654,False,False
148655,False,False
148657,False,False
148658,False,False
148659,False,False
148660,False,False
148668,False,False
148669,False,False
148670,False,False
148671,False,False
148672,False,False
148673,False,False
148674,False,False
148675,False,False
148676,False,False
148677,False,False
148678,False,False
148679,False,False
148680,False,False
148681,True,False
148682,False,False
148684,False,False
148685,False,False
148686,False,False
148687,False,False
148688,False,False
148689,False,False
148690,False,False
148692,False,False
148693,False,False
148694,False,False
148695,False,False
148696,False,False
148697,False,False
148698,False,False
148699,False,True
148700,True,False
148701,False,False
148702,False,False
148703,False,False
148704,False,False
148705,False,False
148706,False,False
148707,True,False
148708,False,False
148709,False,False
148710,False,False
148711,False,False
148712,False,False
148713,False,False
148714,False,False
148715,False,False
148716,False,False
148718,False,False
148719,False,False
148720,False,False
148722,False,False
148724,True,False
148727,False,False
148728,False,False
148737,False,False
148738,False,False
148739,False,False
148741,False,False
148742,False,False
148743,False,False
148744,False,False
148745,False,True
148747,True,False
148748,False,False
148749,False,False
148750,False,False
148751,False,False
148752,False,False
148753,False,False
148755,False,False
148763,False,False
148764,False,False
148765,False,False
148766,False,False
148768,False,False
148769,False,False
148770,False,False
148771,False,False
148772,False,False
148774,False,False
148775,False,False
148776,False,False
148777,False,False
148778,False,False
148779,False,False
148780,False,False
148781,False,False
148782,False,False
148784,False,False
148785,False,False
148786,False,False
148787,False,False
148788,False,False
148789,False,False
148790,False,False
148792,False,False
148793,False,False
148798,False,False
148799,False,False
148800,False,False
148809,False,False
148810,False,False
148811,False,False
148812,False,False
148813,False,False
148814,False,False
148815,False,False
148816,False,False
148817,False,False
148818,False,False
148819,False,False
148820,False,False
148821,False,False
148822,False,False
148823,False,True
148824,False,False
148825,False,False
148826,True,False
148830,False,False
148834,False,False
148835,False,False
148841,False,False
148844,False,False
148845,False,False
148846,False,False
148847,False,False
148848,False,False
148849,False,False
148850,False,False
148851,False,False
148852,False,False
148853,False,False
148854,False,False
148855,False,False
148856,False,False
148857,False,False
148858,False,False
148859,False,False
148863,False,False
148864,False,False
148865,False,False
148866,False,False
148867,False,False
148868,False,False
148869,False,False
148870,False,False
148871,False,False
148872,False,False
148873,False,False
148874,False,False
148875,False,False
148876,False,False
148877,False,True
148878,False,False
148879,False,False
148880,False,False
148882,False,False
148883,False,False
148884,False,False
148885,False,False
148886,False,False
148901,False,True
148902,False,False
148903,False,False
148904,False,False
148905,False,True
148906,False,False
148907,False,False
148908,False,False
148910,False,False
148911,False,False
148912,False,False
148913,False,False
148914,False,False
148915,False,False
148916,False,False
148917,False,False
148918,False,False
148919,False,False
148920,False,False
148921,False,False
148922,False,False
148924,False,False
148925,False,False
148926,False,False
148927,False,False
148932,False,False
148936,False,False
148937,False,False
148938,False,False
148940,True,False
148941,False,False
148942,False,False
148944,False,False
148945,False,False
148946,False,False
148947,False,False
148948,False,False
148949,False,False
148950,False,False
148951,True,False
148952,False,False
148953,False,False
148954,False,False
148955,False,False
148956,False,False
148961,False,False
148962,False,False
148965,False,False
148969,False,False
148970,False,False
148971,False,False
148972,False,False
148973,False,False
148974,False,False
148977,False,False
148978,False,False
148979,False,False
148980,False,False
148981,False,False
148982,False,False
148983,False,False
148984,False,False
148985,False,False
148986,False,False
148987,False,False
148989,False,False
148990,False,False
148991,False,False
148992,False,False
148993,False,False
148994,False,False
148995,False,False
148996,False,False
148997,False,False
148998,False,False
148999,False,True
149000,False,False
149001,False,False
149002,False,False
149003,False,False
149004,False,False
149006,False,False
149007,True,False
149008,False,False
149009,False,False
149010,False,False
149011,False,False
149025,False,False
149029,False,False
149030,False,False
149031,False,False
149032,False,False
149033,False,False
149034,False,False
149035,False,False
149036,False,False
149037,False,False
149038,False,False
149039,False,False
149040,False,False
149041,False,False
149042,False,False
149046,False,False
149047,False,False
149048,False,False
149050,False,False
149051,False,False
149052,False,False
149053,False,False
149054,False,False
149055,False,False
149056,False,False
149057,False,False
149058,False,False
149059,False,False
149060,False,False
149061,False,False
149062,False,False
149066,False,False
149067,False,False
149068,False,False
149069,False,True
149072,False,False
149073,False,False
149074,False,False
149075,False,False
149077,False,False
149078,False,False
149079,False,False
149080,False,False
149081,False,False
149084,True,False
149086,False,False
149087,False,False
149089,False,False
149090,False,False
149091,False,False
149092,False,False
149093,False,False
149096,False,False
149097,False,False
149098,False,False
149100,False,False
149101,False,False
149102,False,False
149103,False,False
149104,False,False
149105,False,False
149106,False,False
149107,False,False
149108,False,False
149113,False,False
149114,False,False
149115,False,False
149116,False,False
149117,False,False
149118,False,False
149119,False,False
149120,False,False
149121,False,False
149122,False,False
149123,False,False
149124,False,False
149125,False,False
149126,False,False
149127,False,False
149128,False,False
149129,False,False
149130,False,False
149131,False,False
149132,False,False
149133,False,False
149134,False,False
149135,False,False
149136,False,True
149137,False,False
149138,False,False
149142,False,False
149143,False,False
149144,False,False
149149,False,False
149151,False,False
149155,False,False
149156,False,False
149159,False,False
149161,False,False
149162,False,False
149164,False,False
149165,False,False
149166,False,False
149167,False,False
149168,False,True
149188,False,False
149190,False,False
149191,False,False
149192,False,False
149193,True,False
149197,False,False
149198,False,False
149204,False,False
149205,False,False
149206,False,False
149207,False,False
149208,False,False
149209,False,False
149211,False,False
149221,False,False
149222,False,False
149225,False,False
149226,False,False
149227,False,False
149228,False,False
149232,False,False
149233,False,False
149235,False,False
149236,False,False
149243,False,False
149244,False,False
149245,False,False
149246,False,False
149247,False,False
149251,False,False
149252,False,False
149253,True,False
149254,False,False
149255,False,False
149256,False,False
149257,False,False
149258,False,False
149259,False,True
149260,False,False
149261,False,False
149262,False,False
149263,False,False
149264,False,False
149265,True,False
149266,True,False
149267,False,False
149269,False,False
149270,False,False
149271,False,False
149272,False,False
149274,False,False
149275,False,False
149276,False,False
149277,False,False
149278,False,False
149279,False,False
149280,False,False
149281,False,False
149282,False,False
149284,False,False
149285,False,False
149286,False,True
149287,False,True
149288,False,False
149289,False,False
149290,False,False
149291,False,False
149292,False,False
149293,False,False
149294,False,False
149295,False,False
149296,False,False
149297,False,False
149298,False,False
149299,False,False
149303,False,False
149304,False,False
149305,False,False
149306,False,False
149307,False,False
149308,False,False
149309,False,False
149310,False,False
149311,False,False
149312,False,False
149313,False,False
149314,False,False
149315,False,False
149316,False,False
149317,False,False
149318,False,False
149319,False,False
149321,False,False
149322,False,False
149323,False,False
149324,False,False
149326,False,False
149328,False,False
149329,False,False
149330,False,False
149331,False,False
149332,False,False
149333,False,False
149335,False,False
149336,False,False
149346,True,False
149347,False,False
149348,False,False
149349,False,False
149350,False,False
149351,False,False
149352,False,False
149360,False,False
149363,False,False
149364,False,False
149365,False,False
149366,False,False
149367,False,False
149368,False,False
149369,True,False
149370,False,False
149371,False,False
149372,False,False
149373,False,False
149375,False,False
149376,False,False
149379,False,False
149380,False,False
149386,False,False
149387,False,False
149388,False,False
149391,False,False
149392,False,False
149396,False,False
149397,False,False
149403,False,False
149404,False,False
149405,False,False
149406,False,False
149407,False,False
149408,False,False
149409,False,False
149410,False,False
149412,False,False
149413,False,False
149414,False,False
149415,False,False
149416,False,False
149417,False,False
149418,False,False
149419,False,False
149420,False,False
149421,False,False
149422,False,False
149423,False,False
149424,False,False
149425,False,False
149426,False,False
149427,False,False
149429,False,False
149430,False,False
149431,True,False
149432,False,False
149433,False,False
149434,False,False
149435,False,False
149436,False,False
149437,False,False
149446,False,False
149450,True,False
149451,False,False
149452,False,False
149453,False,False
149454,False,False
149455,False,False
149456,False,False
149457,False,False
149458,False,False
149459,False,False
149460,False,False
149461,False,False
149462,False,False
149470,False,False
149473,False,False
149474,False,False
149475,False,False
149476,False,False
149483,False,False
149484,False,False
149485,False,False
149486,False,False
149487,False,False
149488,False,False
149489,False,False
149490,False,False
149491,False,False
149492,False,False
149493,False,False
149494,False,False
149495,False,False
149496,False,False
149497,False,False
149498,False,False
149499,False,False
149500,False,False
149501,True,False
149502,False,False
149504,False,False
149505,False,False
149507,False,False
149508,False,False
149510,False,False
149511,False,False
149512,False,False
149513,False,False
149514,False,False
149515,False,False
149516,False,False
149517,False,False
149518,False,False
149519,False,False
149520,False,False
149521,False,False
149522,False,False
149523,True,False
149524,False,False
149526,False,False
149530,False,False
149531,False,False
149532,False,False
149534,False,False
149535,False,False
149537,False,False
149538,False,False
149540,False,False
149541,False,False
149542,False,False
149543,False,False
149544,False,False
149545,False,False
149546,False,False
149547,False,False
149548,False,False
149549,False,False
149551,False,False
149552,False,False
149553,False,False
149554,False,False
149555,False,False
149556,False,False
149557,False,False
149575,False,False
149576,False,False
149581,False,False
149582,False,False
149583,False,False
149584,False,False
149585,False,False
149586,False,False
149587,False,False
149588,False,False
149590,False,False
149602,False,False
149603,False,False
149604,False,False
149605,True,False
149606,False,False
149607,False,False
149608,False,False
149609,False,False
149610,False,False
149611,False,False
149612,False,False
149613,False,False
149614,False,False
149615,False,False
149616,False,False
149617,False,False
149618,False,False
149619,False,False
149620,False,False
149621,False,False
149622,False,False
149623,False,False
149624,False,False
149625,False,False
149626,False,False
149627,False,False
149628,False,False
149629,False,False
149631,False,False
149632,False,False
149633,False,False
149635,False,False
149636,False,False
149639,False,False
149640,False,False
149641,False,False
149642,False,False
149643,False,False
149644,False,False
149645,False,False
149646,True,False
149647,False,False
149648,False,False
149649,False,False
149650,False,False
149651,False,False
149654,False,False
149655,False,False
149656,False,False
149657,False,False
149659,False,False
149660,False,False
149661,True,False
149663,False,False
149664,False,False
149666,False,False
149671,False,False
149672,False,False
149673,False,False
149674,False,False
149675,False,False
149676,False,False
149677,False,False
149678,False,False
149679,False,False
149680,False,False
149681,False,False
149682,False,False
149683,False,False
149684,True,False
149687,False,False
149688,False,False
149689,False,False
149695,False,False
149696,False,False
149697,False,False
149698,False,False
149706,False,False
149707,False,False
149708,False,False
149709,False,False
149710,False,False
149711,False,False
149712,False,False
149713,False,False
149716,False,False
149717,False,False
149719,False,False
149720,False,False
149721,False,False
149722,False,False
149723,False,False
149724,False,False
149729,False,False
149730,False,False
149732,False,False
149734,False,False
149735,False,False
149736,False,False
149737,False,False
149738,False,False
149739,False,False
149741,False,False
149742,False,False
149743,False,False
149744,False,False
149745,False,False
149746,False,False
149747,False,False
149748,False,False
149749,False,False
149750,False,False
149751,False,False
149753,False,False
149754,False,False
149757,False,False
149763,False,False
149764,False,False
149767,False,False
149771,False,False
149772,False,False
149773,False,False
149775,False,False
149777,False,False
149781,False,False
149782,False,False
149783,False,False
149784,False,False
149794,True,False
149817,False,False
149818,False,False
149819,False,False
149822,False,False
149823,False,False
149824,False,False
149825,False,False
149826,False,False
149827,False,False
149828,False,False
149829,False,False
149830,False,False
149831,False,False
149833,False,False
149838,False,False
149839,False,False
149840,False,False
149841,False,False
149842,False,False
149843,False,False
149846,False,False
149847,False,False
149848,False,False
149849,False,False
149850,False,False
149851,True,False
149855,False,False
149859,False,False
149867,False,False
149868,False,False
149869,False,False
149872,False,False
149873,False,False
149874,False,False
149875,False,False
149877,False,False
149878,False,False
149879,False,False
149880,False,False
149893,False,False
149894,False,False
149896,False,False
149897,True,False
149898,False,False
149899,False,False
149900,False,False
149901,False,False
149902,False,False
149903,False,False
149915,False,False
149923,False,False
149924,False,True
149925,False,False
149926,True,False
149927,False,False
149928,False,False
149929,False,False
149930,False,False
149931,False,False
149932,False,False
149933,False,False
149934,False,False
149935,False,False
149936,False,False
149937,False,False
149938,False,False
149939,False,False
149940,False,False
149941,False,False
149942,False,False
149943,False,False
149944,False,False
149945,False,False
149946,False,False
149947,False,False
149948,False,False
149949,False,False
149950,False,False
149953,False,False
149954,False,False
149956,False,False
149957,False,False
149958,False,False
149959,False,False
149960,False,False
149961,False,False
149962,False,False
149963,False,False
149964,True,False
149965,False,False
149966,False,False
149967,False,False
149968,False,False
149969,False,False
149970,False,False
149971,False,False
149972,False,False
149973,False,False
149974,False,False
149975,False,False
149976,False,False
149978,False,False
149979,False,False
149981,False,False
149982,False,False
149983,False,False
149985,False,False
149986,False,False
149987,False,False
149988,False,False
149989,False,False
149990,False,False
149991,False,False
149994,False,False
149995,False,False
149997,False,False
149998,False,False
149999,False,False
150000,False,False
150001,False,False
150002,False,False
150003,False,False
150004,False,False
150005,False,False
150006,False,False
150007,False,False
150009,False,False
150010,False,False
150011,False,False
150014,False,False
150015,False,False
150016,False,False
150017,False,False
150018,False,False
150019,False,False
150020,False,False
150021,False,False
150022,False,False
150023,False,False
150024,False,False
150025,False,False
150026,False,False
150027,False,False
150029,False,False
150030,False,False
150031,False,False
150032,False,False
150033,False,False
150034,False,False
150036,False,False
150037,False,False
150038,False,False
150039,False,False
150040,False,False
150046,False,False
150047,False,False
150048,False,False
150049,False,False
150050,False,False
150051,False,False
150052,False,False
150054,False,False
150055,False,False
150060,False,True
150061,False,False
150062,False,False
150063,False,False
150064,False,False
150065,False,False
150066,False,False
150067,False,False
150068,False,False
150069,False,False
150070,False,False
150071,False,False
150072,False,False
150074,True,False
150075,False,False
150076,False,False
150077,False,False
150078,False,False
150080,False,False
150081,False,False
150082,False,True
150083,False,False
150084,False,False
150085,False,False
150086,False,False
150088,False,False
150089,False,False
150090,False,False
150091,False,False
150092,False,False
150094,False,False
150095,False,False
150096,False,False
150097,False,False
150098,False,False
150099,False,False
150100,False,False
150114,False,False
150115,False,False
150116,False,False
150117,False,False
150118,False,False
150119,False,False
150120,False,False
150121,False,False
150122,False,False
150123,False,True
150124,False,False
150125,False,True
150126,False,False
150127,False,False
150128,False,False
150129,False,False
150130,False,False
150131,False,False
150132,False,False
150133,False,False
150134,False,False
150145,False,False
150146,False,False
150147,False,False
150148,False,False
150149,False,False
150152,False,False
150155,False,False
150156,False,False
150157,False,False
150158,False,False
150159,False,False
150160,False,False
150172,False,False
150173,False,False
150174,False,False
150175,False,False
150176,False,False
150177,False,False
150178,False,False
150179,False,False
150180,False,False
150181,False,False
150184,False,False
150185,False,False
150186,False,False
150187,False,False
150188,False,False
150189,False,False
150190,False,False
150191,False,False
150192,False,False
150193,False,False
150194,False,False
150195,False,False
150196,False,False
150197,False,False
150198,False,False
150199,False,False
150202,False,False
150203,False,False
150204,False,False
150205,False,True
150206,False,False
150207,False,False
150208,False,False
150210,False,False
150212,False,False
150213,False,False
150215,False,False
150216,False,False
150217,False,False
150218,False,False
150219,False,False
150220,False,False
150224,False,False
150226,False,False
150227,False,False
150228,False,False
150229,False,False
150230,False,False
150231,False,False
150232,False,False
150233,False,False
150234,False,False
150236,False,False
150242,False,False
150243,False,False
150244,False,False
150245,False,False
150246,False,False
150247,False,False
150248,False,False
150249,False,True
150250,False,False
150251,False,False
150252,False,False
150253,False,False
150254,False,False
150255,False,False
150256,False,False
150261,False,False
150262,False,False
150263,True,False
150265,True,False
150266,False,False
150267,False,False
150268,False,False
150274,False,False
150276,False,False
150277,False,False
150278,False,False
150283,False,False
150284,False,False
150285,False,False
150286,False,False
150287,False,False
150289,False,False
150290,False,False
150291,False,False
150292,False,False
150299,False,False
150300,False,False
150301,False,False
150302,False,False
150303,True,False
150306,False,False
150307,False,False
150308,False,False
150309,False,False
150313,False,False
150318,False,False
150319,False,False
150320,False,False
150321,False,False
150322,False,False
150323,False,False
150324,False,False
150325,False,False
150326,False,False
150327,False,False
150328,False,False
150329,False,False
150330,False,False
150331,False,False
150332,False,False
150333,False,False
150334,False,False
150335,False,False
150336,False,False
150340,False,False
150341,False,False
150342,False,True
150343,False,False
150344,False,False
150345,False,False
150346,False,False
150347,False,False
150348,False,False
150349,False,False
150350,False,False
150351,True,False
150352,False,False
150353,False,False
150354,False,False
150355,False,False
150358,False,False
150359,False,False
150360,False,False
150361,False,False
150362,False,False
150363,False,False
150365,False,False
150366,False,False
150367,False,False
150368,False,False
150370,False,False
150371,False,False
150373,False,False
150374,False,False
150383,False,False
150384,False,False
150385,False,False
150386,False,False
150387,False,False
150388,False,False
150389,False,False
150390,False,False
150391,False,False
150392,False,False
150394,False,False
150395,False,False
150396,False,False
150397,False,True
150398,False,False
150399,False,False
150400,False,False
150401,False,False
150402,False,False
150403,False,False
150405,False,False
150406,False,False
150407,False,False
150408,False,False
150409,False,False
150411,False,False
150412,False,False
150414,False,False
150415,False,False
150416,False,False
150418,False,False
150419,False,False
150420,False,False
150421,False,False
150422,False,False
150423,False,False
150424,False,False
150425,False,False
150426,False,False
150428,False,False
150429,True,False
150430,False,False
150431,False,False
150432,False,False
150434,False,False
150435,False,False
150436,False,False
150437,False,False
150443,True,False
150444,False,False
150451,False,False
150453,False,False
150454,False,False
150456,False,False
150457,False,False
150460,False,False
150461,False,False
150462,False,False
150463,False,False
150464,False,False
150465,False,False
150466,False,False
150467,False,False
150468,False,False
150469,False,False
150470,False,False
150471,False,False
150472,False,False
150473,False,False
150474,False,False
150475,False,False
150481,False,False
150482,False,False
150483,False,False
150484,False,False
150485,False,False
150486,False,False
150487,False,False
150488,False,False
150489,False,False
150490,False,False
150493,False,False
150494,False,False
150495,False,False
150496,False,False
150498,False,False
150501,False,False
150505,False,False
150506,False,False
150507,False,False
150509,False,False
150510,False,False
150511,False,False
150512,False,False
150513,False,False
150517,False,False
150518,False,False
150519,False,False
150520,False,False
150521,False,False
150522,False,False
150524,False,False
150526,False,False
150527,False,False
150528,False,False
150530,False,False
150531,False,False
150533,False,False
150535,False,False
150536,False,False
150539,False,False
150540,False,False
150549,False,False
150550,False,False
150551,False,False
150552,False,False
150554,False,False
150555,False,False
150556,False,False
150557,False,False
150558,False,False
150560,False,False
150561,False,False
150562,False,False
150563,False,False
150564,False,False
150568,False,False
150569,False,False
150570,False,False
150571,False,False
150572,False,True
150573,False,False
150574,False,False
150575,False,False
150576,False,False
150577,False,False
150578,False,False
150579,False,False
150580,True,False
150581,False,False
150582,False,False
150583,False,False
150584,False,False
150585,False,False
150586,False,False
150587,False,False
150588,False,False
150589,False,False
150590,False,False
150591,False,False
150592,False,False
150593,False,False
150594,False,False
150595,False,False
150597,False,False
150598,False,False
150599,False,False
150600,False,False
150601,False,False
150604,False,False
150605,False,False
150606,False,False
150607,False,False
150609,False,False
150611,False,False
150612,False,False
150615,True,False
150616,False,False
150619,False,False
150621,False,False
150622,False,False
150623,True,False
150624,False,False
150625,False,False
150627,False,False
150628,False,False
150629,False,False
150630,False,False
150631,False,False
150632,False,False
150633,False,False
150636,False,False
150637,False,False
150638,False,False
150639,False,False
150640,False,False
150641,False,False
150642,False,False
150644,False,False
150645,False,False
150646,False,False
150648,False,False
150649,False,False
150650,False,False
150651,False,False
150652,False,False
150653,False,True
150654,False,False
150656,False,False
150657,False,False
150658,False,False
150659,False,False
150660,False,False
150662,False,False
150663,False,False
150664,False,False
150665,False,False
150666,False,False
150667,False,False
150672,False,False
150674,False,False
150675,False,False
150676,False,False
150677,False,False
150678,False,False
150679,False,False
150680,False,False
150684,False,False
150686,False,False
150687,False,False
150688,False,False
150689,False,False
150691,False,False
150692,False,False
150693,False,False
150694,False,False
150695,False,False
150696,False,False
150698,False,False
150700,False,False
150701,False,False
150702,False,False
150703,False,False
150705,False,False
150708,False,False
150709,False,True
150710,False,False
150711,False,False
150713,False,False
150714,False,False
150715,False,False
150716,False,False
150717,False,False
150718,False,False
150719,False,False
150720,False,False
150721,False,False
150722,False,False
150723,False,False
150724,False,False
150725,False,False
150726,False,False
150727,False,False
150728,False,True
150729,False,False
150730,False,False
150732,False,False
150734,False,False
150735,False,False
150736,False,False
150739,False,False
150740,False,False
150741,False,False
150742,False,False
150743,False,False
150744,False,False
150745,False,False
150748,False,False
150749,False,False
150754,False,False
150755,False,False
150756,False,False
150757,False,False
150758,False,False
150762,False,False
150769,False,True
150771,False,False
150772,False,False
150773,False,False
150774,False,False
150777,False,False
150778,False,False
150782,False,False
150783,False,False
150784,False,False
150785,False,False
150786,False,True
150787,False,False
150788,False,True
150790,False,False
150791,False,False
150792,False,False
150794,False,False
150796,False,False
150799,False,False
150800,False,False
150801,False,False
150802,False,False
150811,False,False
150813,False,False
150814,False,False
150815,False,False
150816,False,False
150817,True,False
150818,False,False
150819,False,False
150820,False,False
150821,False,False
150822,False,False
150823,False,False
150824,False,False
150825,False,False
150826,False,False
150827,False,False
150828,False,False
150829,False,False
150830,False,False
150831,False,False
150832,False,False
150833,False,False
150834,False,False
150835,False,False
150836,False,False
150837,False,False
150838,False,False
150839,False,False
150840,False,False
150841,True,False
150842,False,False
150844,False,False
150846,False,False
150848,False,False
150849,False,False
150850,False,False
150851,False,False
150852,False,False
150853,False,False
150854,False,False
150855,False,False
150856,False,False
150858,False,False
150859,False,False
150860,False,False
150861,False,False
150866,False,False
150867,False,False
150868,False,False
150869,False,False
150870,False,False
150871,False,False
150872,False,False
150873,False,False
150874,False,False
150875,False,False
150876,False,False
150877,False,False
150878,False,False
150879,False,False
150880,False,False
150881,False,False
150882,False,False
150883,False,False
150884,False,False
150885,False,False
150886,False,False
150887,False,False
150888,False,False
150889,True,False
150890,False,False
150891,False,False
150892,False,False
150893,False,False
150894,False,False
150904,False,False
150905,False,False
150906,False,False
150907,False,False
150908,False,False
150909,False,False
150910,False,False
150915,False,False
150916,False,False
150917,False,False
150918,False,False
150919,False,False
150922,False,False
150923,False,False
150929,False,False
150930,False,False
150931,False,False
150934,True,False
150935,False,False
150937,True,False
150938,False,False
150940,False,False
150943,False,False
150944,False,False
150945,False,False
150946,False,False
150950,True,False
150951,False,False
150952,True,False
150953,True,False
150955,False,False
150956,False,False
150959,False,False
150960,False,False
150962,False,False
150963,False,False
150964,False,False
150965,False,False
150966,False,False
150967,False,False
150969,False,False
150983,False,False
150991,False,False
150992,False,False
150999,False,False
151001,False,False
151002,False,False
151003,False,False
151004,False,False
151005,False,False
151006,False,False
151007,False,False
151008,False,False
151009,False,False
151010,False,False
151011,False,False
151012,True,False
151013,True,False
151014,False,False
151016,False,False
151017,False,False
151018,False,False
151019,False,False
151021,False,False
151022,False,False
151023,False,False
151024,False,False
151025,False,False
151026,False,False
151027,False,False
151028,False,False
151029,False,False
151030,False,False
151031,False,False
151032,False,False
151034,False,False
151035,False,False
151036,False,False
151037,False,False
151038,False,False
151040,False,False
151041,False,False
151042,False,False
151043,False,False
151044,False,False
151045,False,False
151046,False,False
151047,False,False
